DateTime,Body Fat,Fasting
23/05/2022 06:30,22.2,
24/05/2022 06:30,22.7,
25/05/2022 06:30,22.1,
26/05/2022 06:30,22.2,
27/05/2022 06:30,22.3,
28/05/2022 06:30,21.7,
29/05/2022 06:30,22.7,
30/05/2022 06:30,22.2,
31/05/2022 06:30,22.7,
01/06/2022 06:30,21.9,
02/06/2022 06:30,22.8,
03/06/2022 06:30,22.5,
04/06/2022 06:30,22.4,
05/06/2022 06:30,22.3,
06/06/2022 06:30,22.1,
07/06/2022 06:30,22.7,
08/06/2022 06:30,22.3,
09/06/2022 06:30,21.6,
10/06/2022 06:30,21.9,
11/06/2022 06:30,22.2,
12/06/2022 06:30,22.4,
13/06/2022 06:30,22.3,
14/06/2022 06:30,22.7,
15/06/2022 06:30,21.6,
16/06/2022 06:30,22.4,
17/06/2022 06:30,21.7,
18/06/2022 06:30,22.6,
19/06/2022 06:30,22.3,
20/06/2022 06:30,22.5,
21/06/2022 06:30,22.1,
22/06/2022 06:30,22.8,
23/06/2022 06:30,22.8,
24/06/2022 06:30,22.6,
25/06/2022 06:30,22.4,
26/06/2022 06:30,22.6,
27/06/2022 06:30,22.2,
28/06/2022 06:30,22.7,
29/06/2022 06:30,23.0,
30/06/2022 06:30,22.8,
01/07/2022 06:30,22.2,
02/07/2022 06:30,22.6,
03/07/2022 06:30,22.0,
04/07/2022 06:30,22.6,
05/07/2022 06:30,22.6,
06/07/2022 06:30,21.8,
07/07/2022 06:30,22.0,
08/07/2022 06:30,22.4,
09/07/2022 06:30,22.3,
10/07/2022 06:30,22.0,
11/07/2022 06:30,22.6,
12/07/2022 06:30,22.5,
13/07/2022 06:30,22.4,
14/07/2022 06:30,22.2,
15/07/2022 06:30,22.8,
16/07/2022 06:30,23.0,
17/07/2022 06:30,22.3,
18/07/2022 06:30,22.2,
19/07/2022 06:30,22.6,
20/07/2022 06:30,22.3,
21/07/2022 06:30,22.4,
22/07/2022 06:30,22.7,
23/07/2022 06:30,21.7,
24/07/2022 06:30,22.9,
25/07/2022 06:30,22.4,
26/07/2022 06:30,22.2,
27/07/2022 06:30,22.3,
28/07/2022 06:30,22.4,
29/07/2022 06:30,21.8,
30/07/2022 06:30,22.9,
31/07/2022 06:30,22.4,
01/08/2022 06:30,22.5,
02/08/2022 06:30,22.7,
03/08/2022 06:30,22.0,
04/08/2022 06:30,22.5,
05/08/2022 06:30,22.2,
06/08/2022 06:30,22.6,
07/08/2022 06:30,21.5,
08/08/2022 06:30,22.2,
09/08/2022 06:30,22.0,
10/08/2022 06:30,22.4,
11/08/2022 06:30,22.4,
12/08/2022 06:30,21.9,
13/08/2022 06:30,21.9,
14/08/2022 06:30,22.1,
15/08/2022 06:30,21.8,
16/08/2022 06:30,22.4,
17/08/2022 06:30,22.0,
18/08/2022 06:30,21.1,
19/08/2022 06:30,21.9,
20/08/2022 06:30,21.7,
21/08/2022 06:30,21.5,
22/08/2022 06:30,21.6,
23/08/2022 06:30,22.0,
24/08/2022 06:30,22.4,
25/08/2022 06:30,22.1,
26/08/2022 06:30,21.7,
27/08/2022 06:30,22.1,
28/08/2022 06:30,21.7,
29/08/2022 06:30,21.6,
30/08/2022 06:30,21.4,
31/08/2022 06:30,21.2,
01/09/2022 06:30,21.7,
02/09/2022 06:30,21.8,
03/09/2022 06:30,21.7,
04/09/2022 06:30,21.6,
05/09/2022 06:30,21.4,
06/09/2022 06:30,21.9,
07/09/2022 06:30,21.2,
08/09/2022 06:30,21.9,
09/09/2022 06:30,21.3,
10/09/2022 06:30,21.4,
11/09/2022 06:30,21.1,
12/09/2022 06:30,21.4,
13/09/2022 06:30,21.9,
14/09/2022 06:30,21.7,
15/09/2022 06:30,21.8,
16/09/2022 06:30,21.7,
17/09/2022 06:30,21.1,
18/09/2022 06:30,21.3,
19/09/2022 06:30,21.1,
20/09/2022 06:30,21.9,
21/09/2022 06:30,21.0,
22/09/2022 06:30,21.7,
23/09/2022 06:30,21.6,
24/09/2022 06:30,21.9,
25/09/2022 06:30,21.1,
26/09/2022 06:30,21.5,
27/09/2022 06:30,22.0,
28/09/2022 06:30,21.0,
29/09/2022 06:30,20.7,
30/09/2022 06:30,20.5,
01/10/2022 06:30,21.4,
02/10/2022 06:30,20.5,
03/10/2022 06:30,21.0,
04/10/2022 06:30,21.3,
05/10/2022 06:30,21.1,
06/10/2022 06:30,21.2,
07/10/2022 06:30,21.1,
08/10/2022 06:30,21.5,
09/10/2022 06:30,20.7,
10/10/2022 06:30,20.8,
11/10/2022 06:30,20.7,
12/10/2022 06:30,21.3,
13/10/2022 06:30,21.3,
14/10/2022 06:30,21.1,
15/10/2022 06:30,21.3,
16/10/2022 06:30,20.5,
17/10/2022 06:30,21.5,
18/10/2022 06:30,21.4,
19/10/2022 06:30,21.1,
20/10/2022 06:30,21.5,
21/10/2022 06:30,20.2,
22/10/2022 06:30,20.6,
23/10/2022 06:30,20.5,
24/10/2022 06:30,21.0,
25/10/2022 06:30,20.4,
26/10/2022 06:30,21.0,
27/10/2022 06:30,21.2,
28/10/2022 06:30,21.0,
29/10/2022 06:30,20.8,
30/10/2022 06:30,20.4,
31/10/2022 06:30,20.4,
01/11/2022 06:30,21.1,
02/11/2022 06:30,21.0,
03/11/2022 06:30,20.7,
04/11/2022 06:30,20.5,
05/11/2022 06:30,20.0,
06/11/2022 06:30,20.3,
07/11/2022 06:30,21.3,
08/11/2022 06:30,20.2,
09/11/2022 06:30,20.7,
10/11/2022 06:30,21.0,
11/11/2022 06:30,20.2,
12/11/2022 06:30,20.7,
13/11/2022 06:30,21.0,
14/11/2022 06:30,20.7,
15/11/2022 06:30,21.7,
16/11/2022 06:30,20.1,
17/11/2022 06:30,21.0,
18/11/2022 06:30,20.6,
19/11/2022 06:30,20.9,
20/11/2022 06:30,20.8,
21/11/2022 06:30,20.4,
22/11/2022 06:30,20.7,
23/11/2022 06:30,20.0,
24/11/2022 06:30,20.9,
25/11/2022 06:30,20.8,
26/11/2022 06:30,20.9,
27/11/2022 06:30,21.0,
28/11/2022 06:30,20.8,
29/11/2022 06:30,20.7,
30/11/2022 06:30,20.4,
01/12/2022 06:30,20.4,
02/12/2022 06:30,21.1,
03/12/2022 06:30,21.2,
04/12/2022 06:30,20.6,
05/12/2022 06:30,20.7,
06/12/2022 06:30,20.4,
07/12/2022 06:30,21.1,
08/12/2022 06:30,21.0,
09/12/2022 06:30,21.4,
10/12/2022 06:30,20.5,
11/12/2022 06:30,20.6,
12/12/2022 06:30,20.9,
13/12/2022 06:30,21.0,
14/12/2022 06:30,20.7,
15/12/2022 06:30,20.5,
16/12/2022 06:30,21.1,
17/12/2022 06:30,21.1,
18/12/2022 06:30,20.5,
19/12/2022 06:30,21.3,
20/12/2022 06:30,21.3,
21/12/2022 06:30,20.9,
22/12/2022 06:30,20.9,
23/12/2022 06:30,21.1,
24/12/2022 06:30,20.6,
25/12/2022 06:30,20.9,
26/12/2022 06:30,20.2,
27/12/2022 06:30,21.3,
28/12/2022 06:30,20.4,
29/12/2022 06:30,21.5,
30/12/2022 06:30,20.9,
31/12/2022 06:30,20.9,
01/01/2023 06:30,20.8,
02/01/2023 06:30,20.9,
03/01/2023 06:30,21.5,
04/01/2023 06:30,20.2,
05/01/2023 06:30,21.5,
06/01/2023 06:30,21.2,
07/01/2023 06:30,20.7,
08/01/2023 06:30,20.7,
09/01/2023 06:30,21.7,
10/01/2023 06:30,20.8,
11/01/2023 06:30,20.7,
12/01/2023 06:30,21.5,
13/01/2023 06:30,21.3,
14/01/2023 06:30,20.8,
15/01/2023 06:30,21.2,
16/01/2023 06:30,20.8,
17/01/2023 06:30,21.6,
18/01/2023 06:30,21.6,
19/01/2023 06:30,21.4,
20/01/2023 06:30,21.3,
21/01/2023 06:30,21.8,
22/01/2023 06:30,21.2,
23/01/2023 06:30,20.8,
24/01/2023 06:30,21.4,
25/01/2023 06:30,22.0,
26/01/2023 06:30,20.9,
27/01/2023 06:30,21.2,
28/01/2023 06:30,21.4,
29/01/2023 06:30,21.3,
30/01/2023 06:30,21.0,
31/01/2023 06:30,21.7,
01/02/2023 06:30,22.1,
02/02/2023 06:30,21.4,
03/02/2023 06:30,21.0,
04/02/2023 06:30,20.8,
05/02/2023 06:30,21.4,
06/02/2023 06:30,21.7,
07/02/2023 06:30,21.5,
08/02/2023 06:30,21.3,
09/02/2023 06:30,21.1,
10/02/2023 06:30,21.0,
11/02/2023 06:30,21.6,
12/02/2023 06:30,21.7,
13/02/2023 06:30,20.8,
14/02/2023 06:30,21.9,
15/02/2023 06:30,21.6,
16/02/2023 06:30,21.8,
17/02/2023 06:30,20.9,
18/02/2023 06:30,20.9,
19/02/2023 06:30,21.3,
20/02/2023 06:30,21.5,
21/02/2023 06:30,22.0,
22/02/2023 06:30,21.6,
23/02/2023 06:30,21.2,
24/02/2023 06:30,21.0,
25/02/2023 06:30,21.8,
26/02/2023 06:30,21.0,
27/02/2023 06:30,21.9,
28/02/2023 06:30,21.2,
01/03/2023 06:30,21.9,
02/03/2023 06:30,21.5,
03/03/2023 06:30,21.2,
04/03/2023 06:30,21.1,
05/03/2023 06:30,21.1,
06/03/2023 06:30,21.4,
07/03/2023 06:30,21.3,
08/03/2023 06:30,21.0,
09/03/2023 06:30,21.2,
10/03/2023 06:30,21.2,
11/03/2023 06:30,20.5,
12/03/2023 06:30,21.3,
13/03/2023 06:30,20.8,
14/03/2023 06:30,20.8,
15/03/2023 06:30,20.6,
16/03/2023 06:30,20.5,
17/03/2023 06:30,20.6,
18/03/2023 06:30,20.9,
19/03/2023 06:30,21.8,
20/03/2023 06:30,20.9,
21/03/2023 06:30,21.1,
22/03/2023 06:30,21.2,
23/03/2023 06:30,21.1,
24/03/2023 06:30,21.0,
25/03/2023 06:30,20.6,
26/03/2023 06:30,21.5,
27/03/2023 06:30,21.6,
28/03/2023 06:30,20.3,
29/03/2023 06:30,20.6,
30/03/2023 06:30,20.8,
31/03/2023 06:30,20.5,
01/04/2023 06:30,21.0,
02/04/2023 06:30,20.6,
03/04/2023 06:30,21.6,
04/04/2023 06:30,21.2,
05/04/2023 06:30,20.9,
06/04/2023 06:30,21.1,
07/04/2023 06:30,21.1,
08/04/2023 06:30,20.5,
09/04/2023 06:30,20.4,
10/04/2023 06:30,20.7,
11/04/2023 06:30,21.0,
12/04/2023 06:30,20.7,
13/04/2023 06:30,20.1,
14/04/2023 06:30,20.3,
15/04/2023 06:30,20.5,
16/04/2023 06:30,20.5,
17/04/2023 06:30,21.2,
18/04/2023 06:30,20.0,
19/04/2023 06:30,20.7,
20/04/2023 06:30,21.0,
21/04/2023 06:30,21.2,
22/04/2023 06:30,20.3,
23/04/2023 06:30,20.6,
24/04/2023 06:30,20.6,
25/04/2023 06:30,20.4,
26/04/2023 06:30,20.3,
27/04/2023 06:30,20.4,
28/04/2023 06:30,19.4,
29/04/2023 06:30,20.5,
30/04/2023 06:30,20.3,
01/05/2023 06:30,20.1,
02/05/2023 06:30,20.9,
03/05/2023 06:30,19.9,
04/05/2023 06:30,20.0,
05/05/2023 06:30,20.8,
06/05/2023 06:30,19.8,
07/05/2023 06:30,19.9,
08/05/2023 06:30,20.0,
09/05/2023 06:30,20.3,
10/05/2023 06:30,20.1,
11/05/2023 06:30,19.6,
12/05/2023 06:30,19.8,
13/05/2023 06:30,19.8,
14/05/2023 06:30,19.9,
15/05/2023 06:30,20.1,
16/05/2023 06:30,20.1,
17/05/2023 06:30,19.3,
18/05/2023 06:30,20.3,
19/05/2023 06:30,20.0,
20/05/2023 06:30,20.3,
21/05/2023 06:30,20.0,
22/05/2023 06:30,20.2,
23/05/2023 06:30,20.0,
24/05/2023 06:30,20.3,
25/05/2023 06:30,20.0,
26/05/2023 06:30,19.7,
27/05/2023 06:30,20.5,
28/05/2023 06:30,20.0,
29/05/2023 06:30,19.9,
30/05/2023 06:30,19.3,
31/05/2023 06:30,19.2,
01/06/2023 06:30,19.8,
02/06/2023 06:30,19.7,
03/06/2023 06:30,19.4,
04/06/2023 06:30,19.7,
05/06/2023 06:30,20.2,
06/06/2023 06:30,19.9,
07/06/2023 06:30,19.2,
08/06/2023 06:30,19.6,
09/06/2023 06:30,19.3,
10/06/2023 06:30,19.5,
11/06/2023 06:30,19.4,
12/06/2023 06:30,19.4,
13/06/2023 06:30,19.1,
14/06/2023 06:30,19.5,
15/06/2023 06:30,19.4,
16/06/2023 06:30,18.5,
17/06/2023 06:30,20.3,
18/06/2023 06:30,19.9,
19/06/2023 06:30,19.4,
20/06/2023 06:30,19.6,
21/06/2023 06:30,19.1,
22/06/2023 06:30,20.1,
23/06/2023 06:30,20.2,
24/06/2023 06:30,19.6,
25/06/2023 06:30,19.9,
26/06/2023 06:30,19.6,
27/06/2023 06:30,19.1,
28/06/2023 06:30,19.4,
29/06/2023 06:30,19.6,
30/06/2023 06:30,19.4,
01/07/2023 06:30,19.5,
02/07/2023 06:30,19.5,
03/07/2023 06:30,19.5,
04/07/2023 06:30,19.6,
05/07/2023 06:30,19.2,
06/07/2023 06:30,19.3,
07/07/2023 06:30,19.1,
08/07/2023 06:30,19.9,
09/07/2023 06:30,18.9,
10/07/2023 06:30,20.0,
11/07/2023 06:30,20.1,
12/07/2023 06:30,19.5,
13/07/2023 06:30,18.7,
14/07/2023 06:30,19.5,
15/07/2023 06:30,19.6,
16/07/2023 06:30,19.3,
17/07/2023 06:30,19.5,
18/07/2023 06:30,20.2,
19/07/2023 06:30,19.9,
20/07/2023 06:30,19.4,
21/07/2023 06:30,19.1,
22/07/2023 06:30,19.6,
23/07/2023 06:30,19.6,
24/07/2023 06:30,19.9,
25/07/2023 06:30,19.6,
26/07/2023 06:30,19.9,
27/07/2023 06:30,20.4,
28/07/2023 06:30,20.1,
29/07/2023 06:30,19.8,
30/07/2023 06:30,19.7,
31/07/2023 06:30,19.7,
01/08/2023 06:30,20.2,
02/08/2023 06:30,19.6,
03/08/2023 06:30,19.9,
04/08/2023 06:30,19.9,
05/08/2023 06:30,19.7,
06/08/2023 06:30,19.4,
07/08/2023 06:30,20.0,
08/08/2023 06:30,19.9,
09/08/2023 06:30,20.1,
10/08/2023 06:30,19.7,
11/08/2023 06:30,20.4,
12/08/2023 06:30,19.6,
13/08/2023 06:30,20.6,
14/08/2023 06:30,19.4,
15/08/2023 06:30,20.1,
16/08/2023 06:30,20.2,
17/08/2023 06:30,19.7,
18/08/2023 06:30,20.2,
19/08/2023 06:30,20.5,
20/08/2023 06:30,19.3,
21/08/2023 06:30,20.2,
22/08/2023 06:30,19.2,
23/08/2023 06:30,19.7,
24/08/2023 06:30,20.7,
25/08/2023 06:30,19.9,
26/08/2023 06:30,19.7,
27/08/2023 06:30,20.1,
28/08/2023 06:30,20.9,
29/08/2023 06:30,19.5,
30/08/2023 06:30,19.8,
31/08/2023 06:30,20.7,
01/09/2023 06:30,20.8,
02/09/2023 06:30,20.1,
03/09/2023 06:30,19.7,
04/09/2023 06:30,20.9,
05/09/2023 06:30,20.8,
06/09/2023 06:30,20.4,
07/09/2023 06:30,19.9,
08/09/2023 06:30,20.2,
09/09/2023 06:30,20.2,
10/09/2023 06:30,20.3,
11/09/2023 06:30,20.7,
12/09/2023 06:30,20.5,
13/09/2023 06:30,19.9,
14/09/2023 06:30,20.7,
15/09/2023 06:30,20.4,
16/09/2023 06:30,20.5,
17/09/2023 06:30,20.8,
18/09/2023 06:30,19.9,
19/09/2023 06:30,20.2,
20/09/2023 06:30,20.1,
21/09/2023 06:30,19.7,
22/09/2023 06:30,20.4,
23/09/2023 06:30,21.1,
24/09/2023 06:30,19.6,
25/09/2023 06:30,20.2,
26/09/2023 06:30,20.5,
27/09/2023 06:30,20.3,
28/09/2023 06:30,20.2,
29/09/2023 06:30,19.8,
30/09/2023 06:30,20.3,
01/10/2023 06:30,20.0,
02/10/2023 06:30,19.5,
03/10/2023 06:30,20.6,
04/10/2023 06:30,20.5,
05/10/2023 06:30,20.2,
06/10/2023 06:30,20.3,
07/10/2023 06:30,20.6,
08/10/2023 06:30,20.3,
09/10/2023 06:30,20.5,
10/10/2023 06:30,20.1,
11/10/2023 06:30,20.6,
12/10/2023 06:30,20.3,
13/10/2023 06:30,20.2,
14/10/2023 06:30,19.7,
15/10/2023 06:30,20.2,
16/10/2023 06:30,19.8,
17/10/2023 06:30,19.9,
18/10/2023 06:30,19.8,
19/10/2023 06:30,19.7,
20/10/2023 06:30,20.8,
21/10/2023 06:30,20.5,
22/10/2023 06:30,20.7,
23/10/2023 06:30,19.6,
24/10/2023 06:30,20.0,
25/10/2023 06:30,19.5,
26/10/2023 06:30,19.7,
27/10/2023 06:30,19.6,
28/10/2023 06:30,20.4,
29/10/2023 06:30,19.8,
30/10/2023 06:30,20.3,
31/10/2023 06:30,20.1,
01/11/2023 06:30,20.7,
02/11/2023 06:30,19.3,
03/11/2023 06:30,20.3,
04/11/2023 06:30,20.2,
05/11/2023 06:30,19.4,
06/11/2023 06:30,20.1,
07/11/2023 06:30,19.9,
08/11/2023 06:30,19.6,
09/11/2023 06:30,19.4,
10/11/2023 06:30,19.4,
11/11/2023 06:30,20.4,
12/11/2023 06:30,19.6,
13/11/2023 06:30,19.9,
14/11/2023 06:30,19.3,
15/11/2023 06:30,19.3,
16/11/2023 06:30,19.9,
17/11/2023 06:30,19.1,
18/11/2023 06:30,19.4,
19/11/2023 06:30,19.5,
20/11/2023 06:30,19.5,
21/11/2023 06:30,19.4,
22/11/2023 06:30,19.6,
23/11/2023 06:30,19.6,
24/11/2023 06:30,19.6,
25/11/2023 06:30,19.0,
26/11/2023 06:30,19.2,
27/11/2023 06:30,19.7,
28/11/2023 06:30,19.6,
29/11/2023 06:30,18.8,
30/11/2023 06:30,19.4,
01/12/2023 06:30,18.5,
02/12/2023 06:30,19.2,
03/12/2023 06:30,19.8,
04/12/2023 06:30,18.8,
05/12/2023 06:30,18.8,
06/12/2023 06:30,19.4,
07/12/2023 06:30,18.6,
08/12/2023 06:30,18.8,
09/12/2023 06:30,19.3,
10/12/2023 06:30,18.8,
11/12/2023 06:30,18.9,
12/12/2023 06:30,19.2,
13/12/2023 06:30,19.1,
14/12/2023 06:30,19.0,
15/12/2023 06:30,18.8,
16/12/2023 06:30,19.0,
17/12/2023 06:30,18.8,
18/12/2023 06:30,19.0,
19/12/2023 06:30,18.7,
20/12/2023 06:30,18.8,
21/12/2023 06:30,18.5,
22/12/2023 06:30,18.8,
23/12/2023 06:30,18.5,
24/12/2023 06:30,18.4,
25/12/2023 06:30,18.8,
26/12/2023 06:30,18.8,
27/12/2023 06:30,19.0,
28/12/2023 06:30,18.5,
29/12/2023 06:30,18.8,
30/12/2023 06:30,18.9,
31/12/2023 06:30,18.8,
01/01/2024 06:30,18.4,
02/01/2024 06:30,18.7,
03/01/2024 06:30,18.7,
04/01/2024 06:30,18.6,
05/01/2024 06:30,17.9,
06/01/2024 06:30,18.6,
07/01/2024 06:30,19.3,
08/01/2024 06:30,18.4,
09/01/2024 06:30,18.3,
10/01/2024 06:30,18.7,
11/01/2024 06:30,18.6,
12/01/2024 06:30,18.9,
13/01/2024 06:30,18.1,
14/01/2024 06:30,18.8,
15/01/2024 06:30,18.7,
16/01/2024 06:30,18.4,
17/01/2024 06:30,18.6,
18/01/2024 06:30,18.8,
19/01/2024 06:30,18.8,
20/01/2024 06:30,18.1,
21/01/2024 06:30,18.8,
22/01/2024 06:30,18.4,
23/01/2024 06:30,18.5,
24/01/2024 06:30,18.5,
25/01/2024 06:30,18.4,
26/01/2024 06:30,18.9,
27/01/2024 06:30,18.4,
28/01/2024 06:30,18.1,
29/01/2024 06:30,18.3,
30/01/2024 06:30,18.5,
31/01/2024 06:30,18.9,
01/02/2024 06:30,18.7,
02/02/2024 06:30,18.2,
03/02/2024 06:30,19.3,
04/02/2024 06:30,18.5,
05/02/2024 06:30,18.9,
06/02/2024 06:30,18.4,
07/02/2024 06:30,18.7,
08/02/2024 06:30,18.8,
09/02/2024 06:30,18.9,
10/02/2024 06:30,18.9,
11/02/2024 06:30,18.8,
12/02/2024 06:30,18.4,
13/02/2024 06:30,18.3,
14/02/2024 06:30,18.6,
15/02/2024 06:30,18.8,
16/02/2024 06:30,18.4,
17/02/2024 06:30,18.9,
18/02/2024 06:30,19.0,
19/02/2024 06:30,18.2,
20/02/2024 06:30,18.3,
21/02/2024 06:30,18.5,
22/02/2024 06:30,18.7,
23/02/2024 06:30,18.4,
24/02/2024 06:30,19.1,
25/02/2024 06:30,18.7,
26/02/2024 06:30,18.6,
27/02/2024 06:30,18.1,
28/02/2024 06:30,18.2,
29/02/2024 06:30,18.7,
01/03/2024 06:30,17.9,
02/03/2024 06:30,19.0,
03/03/2024 06:30,18.6,
04/03/2024 06:30,19.8,
05/03/2024 06:30,19.5,
06/03/2024 06:30,18.6,
07/03/2024 06:30,18.7,
08/03/2024 06:30,19.1,
09/03/2024 06:30,19.3,
10/03/2024 06:30,18.2,
11/03/2024 06:30,18.1,
12/03/2024 06:30,18.6,
13/03/2024 06:30,19.0,
14/03/2024 06:30,19.0,
15/03/2024 06:30,19.2,
16/03/2024 06:30,18.4,
17/03/2024 06:30,18.0,
18/03/2024 06:30,19.2,
19/03/2024 06:30,18.6,
20/03/2024 06:30,18.2,
21/03/2024 06:30,18.9,
22/03/2024 06:30,19.2,
23/03/2024 06:30,18.9,
24/03/2024 06:30,18.8,
25/03/2024 06:30,18.9,
26/03/2024 06:30,18.8,
27/03/2024 06:30,18.5,
28/03/2024 06:30,18.7,
29/03/2024 06:30,19.2,
30/03/2024 06:30,19.1,
31/03/2024 06:30,19.1,
01/04/2024 06:30,18.7,
02/04/2024 06:30,19.0,
03/04/2024 06:30,18.3,
04/04/2024 06:30,19.1,
05/04/2024 06:30,19.5,
06/04/2024 06:30,18.5,
07/04/2024 06:30,18.9,
08/04/2024 06:30,19.2,
09/04/2024 06:30,19.5,
10/04/2024 06:30,18.9,
11/04/2024 06:30,18.9,
12/04/2024 06:30,18.4,
13/04/2024 06:30,19.1,
14/04/2024 06:30,19.8,
15/04/2024 06:30,19.2,
16/04/2024 06:30,19.1,
17/04/2024 06:30,19.2,
18/04/2024 06:30,19.1,
19/04/2024 06:30,18.9,
20/04/2024 06:30,19.4,
21/04/2024 06:30,19.2,
22/04/2024 06:30,19.2,
23/04/2024 06:30,18.8,
24/04/2024 06:30,19.6,
25/04/2024 06:30,19.4,
26/04/2024 06:30,19.0,
27/04/2024 06:30,19.5,
28/04/2024 06:30,19.0,
29/04/2024 06:30,18.9,
30/04/2024 06:30,18.9,
01/05/2024 06:30,18.5,
02/05/2024 06:30,19.3,
03/05/2024 06:30,18.5,
04/05/2024 06:30,18.7,
05/05/2024 06:30,18.4,
06/05/2024 06:30,19.1,
07/05/2024 06:30,19.1,
08/05/2024 06:30,19.0,
09/05/2024 06:30,18.8,
10/05/2024 06:30,18.7,
11/05/2024 06:30,19.3,
12/05/2024 06:30,18.9,
13/05/2024 06:30,19.2,
14/05/2024 06:30,18.8,
15/05/2024 06:30,19.1,
16/05/2024 06:30,19.5,
17/05/2024 06:30,19.3,
18/05/2024 06:30,18.9,
19/05/2024 06:30,19.1,
20/05/2024 06:30,18.9,
21/05/2024 06:30,19.0,
22/05/2024 06:30,18.9,
23/05/2024 06:30,18.9,
24/05/2024 06:30,19.1,
25/05/2024 06:30,18.6,
26/05/2024 06:30,18.6,
27/05/2024 06:30,18.4,
28/05/2024 06:30,18.4,
29/05/2024 06:30,18.5,
30/05/2024 06:30,18.9,
31/05/2024 06:30,18.6,
01/06/2024 06:30,19.0,
02/06/2024 06:30,18.9,
03/06/2024 06:30,18.1,
04/06/2024 06:30,19.0,
05/06/2024 06:30,19.1,
06/06/2024 06:30,18.4,
07/06/2024 06:30,18.9,
08/06/2024 06:30,18.4,
09/06/2024 06:30,18.8,
10/06/2024 06:30,18.3,
11/06/2024 06:30,18.1,
12/06/2024 06:30,18.5,
13/06/2024 06:30,18.6,
14/06/2024 06:30,18.5,
15/06/2024 06:30,18.2,
16/06/2024 06:30,18.4,
17/06/2024 06:30,18.7,
18/06/2024 06:30,18.5,
19/06/2024 06:30,18.6,
20/06/2024 06:30,18.3,
21/06/2024 06:30,18.9,
22/06/2024 06:30,18.0,
23/06/2024 06:30,18.6,
24/06/2024 06:30,18.8,
25/06/2024 06:30,18.6,
26/06/2024 06:30,18.3,
27/06/2024 06:30,18.2,
28/06/2024 06:30,18.7,
29/06/2024 06:30,17.8,
30/06/2024 06:30,17.9,
01/07/2024 06:30,18.1,
02/07/2024 06:30,18.7,
03/07/2024 06:30,18.3,
04/07/2024 06:30,17.9,
05/07/2024 06:30,18.1,
06/07/2024 06:30,17.9,
07/07/2024 06:30,17.9,
08/07/2024 06:30,18.4,
09/07/2024 06:30,17.6,
10/07/2024 06:30,18.6,
11/07/2024 06:30,18.3,
12/07/2024 06:30,18.4,
13/07/2024 06:30,17.8,
14/07/2024 06:30,17.9,
15/07/2024 06:30,17.4,
16/07/2024 06:30,17.7,
17/07/2024 06:30,18.1,
18/07/2024 06:30,18.3,
19/07/2024 06:30,17.5,
20/07/2024 06:30,17.7,
21/07/2024 06:30,17.8,
22/07/2024 06:30,17.3,
23/07/2024 06:30,18.0,
24/07/2024 06:30,17.5,
25/07/2024 06:30,17.7,
26/07/2024 06:30,17.6,
27/07/2024 06:30,17.4,
28/07/2024 06:30,17.7,
29/07/2024 06:30,17.6,
30/07/2024 06:30,17.5,
31/07/2024 06:30,17.4,
01/08/2024 06:30,17.7,
02/08/2024 06:30,18.2,
03/08/2024 06:30,17.7,
04/08/2024 06:30,17.9,
05/08/2024 06:30,17.1,
06/08/2024 06:30,17.6,
07/08/2024 06:30,17.2,
08/08/2024 06:30,17.0,
09/08/2024 06:30,17.3,
10/08/2024 06:30,17.9,
11/08/2024 06:30,17.8,
12/08/2024 06:30,17.6,
13/08/2024 06:30,16.9,
14/08/2024 06:30,17.4,
15/08/2024 06:30,17.6,
16/08/2024 06:30,17.5,
17/08/2024 06:30,16.8,
18/08/2024 06:30,17.1,
19/08/2024 06:30,17.4,
20/08/2024 06:30,17.6,
21/08/2024 06:30,16.6,
22/08/2024 06:30,17.3,
23/08/2024 06:30,17.4,
24/08/2024 06:30,17.7,
25/08/2024 06:30,17.6,
26/08/2024 06:30,17.6,
27/08/2024 06:30,17.1,
28/08/2024 06:30,16.7,
29/08/2024 06:30,17.2,
30/08/2024 06:30,17.7,
31/08/2024 06:30,17.8,
01/09/2024 06:30,17.6,
02/09/2024 06:30,17.5,
03/09/2024 06:30,17.5,
04/09/2024 06:30,17.2,
05/09/2024 06:30,17.3,
06/09/2024 06:30,17.9,
07/09/2024 06:30,17.0,
08/09/2024 06:30,17.9,
09/09/2024 06:30,17.2,
10/09/2024 06:30,17.8,
11/09/2024 06:30,16.9,
12/09/2024 06:30,17.6,
13/09/2024 06:30,17.1,
14/09/2024 06:30,16.9,
15/09/2024 06:30,17.5,
16/09/2024 06:30,17.7,
17/09/2024 06:30,17.1,
18/09/2024 06:30,16.9,
19/09/2024 06:30,17.4,
20/09/2024 06:30,17.4,
21/09/2024 06:30,17.6,
22/09/2024 06:30,17.7,
23/09/2024 06:30,17.4,
24/09/2024 06:30,18.1,
25/09/2024 06:30,17.5,
26/09/2024 06:30,17.3,
27/09/2024 06:30,16.9,
28/09/2024 06:30,17.4,
29/09/2024 06:30,17.4,
30/09/2024 06:30,17.8,
01/10/2024 06:30,17.7,
02/10/2024 06:30,17.1,
03/10/2024 06:30,17.6,
04/10/2024 06:30,17.8,
05/10/2024 06:30,18.1,
06/10/2024 06:30,17.9,
07/10/2024 06:30,17.8,
08/10/2024 06:30,17.6,
09/10/2024 06:30,17.7,
10/10/2024 06:30,18.0,
11/10/2024 06:30,17.1,
12/10/2024 06:30,17.5,
