DateTime,Heart Rate,Fasting
24/09/2022 00:00,62,
25/09/2022 00:00,62,
26/09/2022 00:00,68,
27/09/2022 00:00,66,
28/09/2022 00:00,64,
29/09/2022 00:00,67,
30/09/2022 00:00,60,
01/10/2022 00:00,61,
02/10/2022 00:00,59,
03/10/2022 00:00,62,
04/10/2022 00:00,64,
05/10/2022 00:00,64,
06/10/2022 00:00,64,
07/10/2022 00:00,61,
08/10/2022 00:00,66,
09/10/2022 00:00,65,
10/10/2022 00:00,66,
11/10/2022 00:00,59,
12/10/2022 00:00,65,
13/10/2022 00:00,61,
14/10/2022 00:00,63,
15/10/2022 00:00,65,
16/10/2022 00:00,64,
17/10/2022 00:00,62,
18/10/2022 00:00,64,
19/10/2022 00:00,60,
20/10/2022 00:00,67,
21/10/2022 00:00,63,
22/10/2022 00:00,67,
23/10/2022 00:00,63,
24/10/2022 00:00,63,
25/10/2022 00:00,62,
26/10/2022 00:00,66,
27/10/2022 00:00,62,
28/10/2022 00:00,65,
29/10/2022 00:00,63,
30/10/2022 00:00,59,
31/10/2022 00:00,62,
01/11/2022 00:00,61,
02/11/2022 00:00,64,
03/11/2022 00:00,61,
04/11/2022 00:00,66,
05/11/2022 00:00,63,
06/11/2022 00:00,63,
07/11/2022 00:00,65,
08/11/2022 00:00,66,
09/11/2022 00:00,63,
10/11/2022 00:00,62,
11/11/2022 00:00,59,
12/11/2022 00:00,62,
13/11/2022 00:00,62,
14/11/2022 00:00,64,
15/11/2022 00:00,62,
16/11/2022 00:00,65,
17/11/2022 00:00,62,
18/11/2022 00:00,63,
19/11/2022 00:00,66,
20/11/2022 00:00,64,
21/11/2022 00:00,63,
22/11/2022 00:00,61,
23/11/2022 00:00,61,
24/11/2022 00:00,61,
25/11/2022 00:00,61,
26/11/2022 00:00,65,
27/11/2022 00:00,62,
28/11/2022 00:00,59,
29/11/2022 00:00,67,
30/11/2022 00:00,63,
01/12/2022 00:00,59,
02/12/2022 00:00,61,
03/12/2022 00:00,63,
04/12/2022 00:00,67,
05/12/2022 00:00,59,
06/12/2022 00:00,65,
07/12/2022 00:00,66,
08/12/2022 00:00,60,
09/12/2022 00:00,61,
10/12/2022 00:00,59,
11/12/2022 00:00,61,
12/12/2022 00:00,62,
13/12/2022 00:00,63,
14/12/2022 00:00,64,
15/12/2022 00:00,60,
16/12/2022 00:00,57,
17/12/2022 00:00,61,
18/12/2022 00:00,62,
19/12/2022 00:00,62,
20/12/2022 00:00,60,
21/12/2022 00:00,62,
22/12/2022 00:00,65,
23/12/2022 00:00,62,
24/12/2022 00:00,60,
25/12/2022 00:00,60,
26/12/2022 00:00,60,
27/12/2022 00:00,65,
28/12/2022 00:00,60,
29/12/2022 00:00,61,
30/12/2022 00:00,59,
31/12/2022 00:00,63,
01/01/2023 00:00,65,
02/01/2023 00:00,62,
03/01/2023 00:00,61,
04/01/2023 00:00,60,
05/01/2023 00:00,54,
06/01/2023 00:00,62,
07/01/2023 00:00,60,
08/01/2023 00:00,61,
09/01/2023 00:00,58,
10/01/2023 00:00,59,
11/01/2023 00:00,59,
12/01/2023 00:00,62,
13/01/2023 00:00,59,
14/01/2023 00:00,65,
15/01/2023 00:00,61,
16/01/2023 00:00,56,
17/01/2023 00:00,59,
18/01/2023 00:00,58,
19/01/2023 00:00,54,
20/01/2023 00:00,63,
21/01/2023 00:00,61,
22/01/2023 00:00,60,
23/01/2023 00:00,59,
24/01/2023 00:00,56,
25/01/2023 00:00,58,
26/01/2023 00:00,61,
27/01/2023 00:00,56,
28/01/2023 00:00,52,
29/01/2023 00:00,58,
30/01/2023 00:00,58,
31/01/2023 00:00,59,
01/02/2023 00:00,60,
02/02/2023 00:00,60,
03/02/2023 00:00,59,
04/02/2023 00:00,61,
05/02/2023 00:00,54,
06/02/2023 00:00,60,
07/02/2023 00:00,60,
08/02/2023 00:00,55,
09/02/2023 00:00,54,
10/02/2023 00:00,56,
11/02/2023 00:00,56,
12/02/2023 00:00,60,
13/02/2023 00:00,56,
14/02/2023 00:00,56,
15/02/2023 00:00,56,
16/02/2023 00:00,61,
17/02/2023 00:00,58,
18/02/2023 00:00,57,
19/02/2023 00:00,57,
20/02/2023 00:00,61,
21/02/2023 00:00,56,
22/02/2023 00:00,61,
23/02/2023 00:00,58,
24/02/2023 00:00,57,
25/02/2023 00:00,64,
26/02/2023 00:00,55,
27/02/2023 00:00,56,
28/02/2023 00:00,54,
01/03/2023 00:00,60,
02/03/2023 00:00,61,
03/03/2023 00:00,61,
04/03/2023 00:00,60,
05/03/2023 00:00,57,
06/03/2023 00:00,56,
07/03/2023 00:00,53,
08/03/2023 00:00,62,
09/03/2023 00:00,58,
10/03/2023 00:00,56,
11/03/2023 00:00,60,
12/03/2023 00:00,55,
13/03/2023 00:00,58,
14/03/2023 00:00,57,
15/03/2023 00:00,59,
16/03/2023 00:00,57,
17/03/2023 00:00,53,
18/03/2023 00:00,57,
19/03/2023 00:00,60,
20/03/2023 00:00,57,
21/03/2023 00:00,59,
22/03/2023 00:00,54,
23/03/2023 00:00,57,
24/03/2023 00:00,55,
25/03/2023 00:00,59,
26/03/2023 00:00,57,
27/03/2023 00:00,59,
28/03/2023 00:00,60,
29/03/2023 00:00,59,
30/03/2023 00:00,58,
31/03/2023 00:00,54,
01/04/2023 00:00,57,
02/04/2023 00:00,56,
03/04/2023 00:00,56,
04/04/2023 00:00,56,
05/04/2023 00:00,55,
06/04/2023 00:00,52,
07/04/2023 00:00,55,
08/04/2023 00:00,58,
09/04/2023 00:00,54,
10/04/2023 00:00,57,
11/04/2023 00:00,62,
12/04/2023 00:00,60,
13/04/2023 00:00,61,
14/04/2023 00:00,58,
15/04/2023 00:00,60,
16/04/2023 00:00,55,
17/04/2023 00:00,56,
18/04/2023 00:00,50,
19/04/2023 00:00,60,
20/04/2023 00:00,61,
21/04/2023 00:00,56,
22/04/2023 00:00,57,
23/04/2023 00:00,56,
24/04/2023 00:00,58,
25/04/2023 00:00,60,
26/04/2023 00:00,53,
27/04/2023 00:00,59,
28/04/2023 00:00,57,
29/04/2023 00:00,58,
30/04/2023 00:00,59,
01/05/2023 00:00,57,
02/05/2023 00:00,57,
03/05/2023 00:00,57,
04/05/2023 00:00,60,
05/05/2023 00:00,59,
06/05/2023 00:00,58,
07/05/2023 00:00,55,
08/05/2023 00:00,57,
09/05/2023 00:00,60,
10/05/2023 00:00,58,
11/05/2023 00:00,60,
12/05/2023 00:00,63,
13/05/2023 00:00,61,
14/05/2023 00:00,58,
15/05/2023 00:00,57,
16/05/2023 00:00,52,
17/05/2023 00:00,58,
18/05/2023 00:00,58,
19/05/2023 00:00,59,
20/05/2023 00:00,58,
21/05/2023 00:00,58,
22/05/2023 00:00,54,
23/05/2023 00:00,56,
24/05/2023 00:00,60,
25/05/2023 00:00,63,
26/05/2023 00:00,59,
27/05/2023 00:00,60,
28/05/2023 00:00,61,
29/05/2023 00:00,57,
30/05/2023 00:00,60,
31/05/2023 00:00,57,
01/06/2023 00:00,61,
02/06/2023 00:00,60,
03/06/2023 00:00,60,
04/06/2023 00:00,57,
05/06/2023 00:00,61,
06/06/2023 00:00,65,
07/06/2023 00:00,57,
08/06/2023 00:00,59,
09/06/2023 00:00,60,
10/06/2023 00:00,62,
11/06/2023 00:00,58,
12/06/2023 00:00,53,
13/06/2023 00:00,63,
14/06/2023 00:00,62,
15/06/2023 00:00,56,
16/06/2023 00:00,58,
17/06/2023 00:00,64,
18/06/2023 00:00,64,
19/06/2023 00:00,62,
20/06/2023 00:00,60,
21/06/2023 00:00,60,
22/06/2023 00:00,60,
23/06/2023 00:00,63,
24/06/2023 00:00,58,
25/06/2023 00:00,58,
26/06/2023 00:00,63,
27/06/2023 00:00,60,
28/06/2023 00:00,64,
29/06/2023 00:00,59,
30/06/2023 00:00,61,
01/07/2023 00:00,58,
02/07/2023 00:00,61,
03/07/2023 00:00,57,
04/07/2023 00:00,60,
05/07/2023 00:00,57,
06/07/2023 00:00,63,
07/07/2023 00:00,63,
08/07/2023 00:00,57,
09/07/2023 00:00,64,
10/07/2023 00:00,67,
11/07/2023 00:00,61,
12/07/2023 00:00,60,
13/07/2023 00:00,68,
14/07/2023 00:00,58,
15/07/2023 00:00,61,
16/07/2023 00:00,62,
17/07/2023 00:00,65,
18/07/2023 00:00,62,
19/07/2023 00:00,60,
20/07/2023 00:00,59,
21/07/2023 00:00,61,
22/07/2023 00:00,59,
23/07/2023 00:00,62,
24/07/2023 00:00,60,
25/07/2023 00:00,58,
26/07/2023 00:00,65,
27/07/2023 00:00,60,
28/07/2023 00:00,58,
29/07/2023 00:00,61,
30/07/2023 00:00,62,
31/07/2023 00:00,57,
01/08/2023 00:00,63,
02/08/2023 00:00,59,
03/08/2023 00:00,66,
04/08/2023 00:00,63,
05/08/2023 00:00,61,
06/08/2023 00:00,60,
07/08/2023 00:00,62,
08/08/2023 00:00,63,
09/08/2023 00:00,62,
10/08/2023 00:00,61,
11/08/2023 00:00,62,
12/08/2023 00:00,60,
13/08/2023 00:00,61,
14/08/2023 00:00,57,
15/08/2023 00:00,64,
16/08/2023 00:00,63,
17/08/2023 00:00,60,
18/08/2023 00:00,67,
19/08/2023 00:00,62,
20/08/2023 00:00,59,
21/08/2023 00:00,64,
22/08/2023 00:00,63,
23/08/2023 00:00,63,
24/08/2023 00:00,61,
25/08/2023 00:00,63,
26/08/2023 00:00,61,
27/08/2023 00:00,63,
28/08/2023 00:00,57,
29/08/2023 00:00,61,
30/08/2023 00:00,66,
31/08/2023 00:00,60,
01/09/2023 00:00,60,
02/09/2023 00:00,61,
03/09/2023 00:00,59,
04/09/2023 00:00,56,
05/09/2023 00:00,61,
06/09/2023 00:00,62,
07/09/2023 00:00,62,
08/09/2023 00:00,61,
09/09/2023 00:00,62,
10/09/2023 00:00,64,
11/09/2023 00:00,61,
12/09/2023 00:00,60,
13/09/2023 00:00,61,
14/09/2023 00:00,63,
15/09/2023 00:00,65,
16/09/2023 00:00,60,
17/09/2023 00:00,62,
18/09/2023 00:00,62,
19/09/2023 00:00,59,
20/09/2023 00:00,61,
21/09/2023 00:00,58,
22/09/2023 00:00,57,
23/09/2023 00:00,62,
24/09/2023 00:00,60,
25/09/2023 00:00,62,
26/09/2023 00:00,61,
27/09/2023 00:00,59,
28/09/2023 00:00,61,
29/09/2023 00:00,58,
30/09/2023 00:00,64,
01/10/2023 00:00,57,
02/10/2023 00:00,60,
03/10/2023 00:00,58,
04/10/2023 00:00,62,
05/10/2023 00:00,60,
06/10/2023 00:00,59,
07/10/2023 00:00,63,
08/10/2023 00:00,60,
09/10/2023 00:00,62,
10/10/2023 00:00,58,
11/10/2023 00:00,57,
12/10/2023 00:00,60,
13/10/2023 00:00,59,
14/10/2023 00:00,62,
15/10/2023 00:00,60,
16/10/2023 00:00,60,
17/10/2023 00:00,56,
18/10/2023 00:00,65,
19/10/2023 00:00,59,
20/10/2023 00:00,61,
21/10/2023 00:00,58,
22/10/2023 00:00,60,
23/10/2023 00:00,56,
24/10/2023 00:00,61,
25/10/2023 00:00,58,
26/10/2023 00:00,59,
27/10/2023 00:00,61,
28/10/2023 00:00,56,
29/10/2023 00:00,57,
30/10/2023 00:00,60,
31/10/2023 00:00,64,
01/11/2023 00:00,59,
02/11/2023 00:00,60,
03/11/2023 00:00,59,
04/11/2023 00:00,64,
05/11/2023 00:00,54,
06/11/2023 00:00,59,
07/11/2023 00:00,54,
08/11/2023 00:00,52,
09/11/2023 00:00,59,
10/11/2023 00:00,59,
11/11/2023 00:00,58,
12/11/2023 00:00,58,
13/11/2023 00:00,66,
14/11/2023 00:00,57,
15/11/2023 00:00,59,
16/11/2023 00:00,56,
17/11/2023 00:00,59,
18/11/2023 00:00,57,
19/11/2023 00:00,57,
20/11/2023 00:00,62,
21/11/2023 00:00,61,
22/11/2023 00:00,58,
23/11/2023 00:00,52,
24/11/2023 00:00,56,
25/11/2023 00:00,64,
26/11/2023 00:00,57,
27/11/2023 00:00,60,
28/11/2023 00:00,61,
29/11/2023 00:00,58,
30/11/2023 00:00,55,
01/12/2023 00:00,51,
02/12/2023 00:00,59,
03/12/2023 00:00,55,
04/12/2023 00:00,57,
05/12/2023 00:00,54,
06/12/2023 00:00,56,
07/12/2023 00:00,57,
08/12/2023 00:00,57,
09/12/2023 00:00,54,
10/12/2023 00:00,59,
11/12/2023 00:00,55,
12/12/2023 00:00,52,
13/12/2023 00:00,56,
14/12/2023 00:00,56,
15/12/2023 00:00,57,
16/12/2023 00:00,60,
17/12/2023 00:00,55,
18/12/2023 00:00,56,
19/12/2023 00:00,53,
20/12/2023 00:00,58,
21/12/2023 00:00,56,
22/12/2023 00:00,55,
23/12/2023 00:00,51,
24/12/2023 00:00,59,
25/12/2023 00:00,53,
26/12/2023 00:00,54,
27/12/2023 00:00,56,
28/12/2023 00:00,53,
29/12/2023 00:00,52,
30/12/2023 00:00,50,
31/12/2023 00:00,57,
01/01/2024 00:00,54,
02/01/2024 00:00,63,
03/01/2024 00:00,53,
04/01/2024 00:00,53,
05/01/2024 00:00,54,
06/01/2024 00:00,56,
07/01/2024 00:00,54,
08/01/2024 00:00,57,
09/01/2024 00:00,53,
10/01/2024 00:00,52,
11/01/2024 00:00,51,
12/01/2024 00:00,49,
13/01/2024 00:00,54,
14/01/2024 00:00,54,
15/01/2024 00:00,53,
16/01/2024 00:00,58,
17/01/2024 00:00,58,
18/01/2024 00:00,54,
19/01/2024 00:00,50,
20/01/2024 00:00,53,
21/01/2024 00:00,53,
22/01/2024 00:00,53,
23/01/2024 00:00,53,
24/01/2024 00:00,53,
25/01/2024 00:00,54,
26/01/2024 00:00,53,
27/01/2024 00:00,55,
28/01/2024 00:00,56,
29/01/2024 00:00,53,
30/01/2024 00:00,58,
31/01/2024 00:00,52,
01/02/2024 00:00,51,
02/02/2024 00:00,56,
03/02/2024 00:00,53,
04/02/2024 00:00,56,
05/02/2024 00:00,49,
06/02/2024 00:00,58,
07/02/2024 00:00,57,
08/02/2024 00:00,51,
09/02/2024 00:00,51,
10/02/2024 00:00,59,
11/02/2024 00:00,53,
12/02/2024 00:00,53,
13/02/2024 00:00,49,
14/02/2024 00:00,54,
15/02/2024 00:00,54,
16/02/2024 00:00,57,
17/02/2024 00:00,51,
18/02/2024 00:00,51,
19/02/2024 00:00,56,
20/02/2024 00:00,58,
21/02/2024 00:00,51,
22/02/2024 00:00,58,
23/02/2024 00:00,55,
24/02/2024 00:00,58,
25/02/2024 00:00,55,
26/02/2024 00:00,49,
27/02/2024 00:00,55,
28/02/2024 00:00,58,
29/02/2024 00:00,53,
01/03/2024 00:00,54,
02/03/2024 00:00,55,
03/03/2024 00:00,48,
04/03/2024 00:00,60,
05/03/2024 00:00,53,
06/03/2024 00:00,57,
07/03/2024 00:00,55,
08/03/2024 00:00,59,
09/03/2024 00:00,57,
10/03/2024 00:00,55,
11/03/2024 00:00,53,
12/03/2024 00:00,58,
13/03/2024 00:00,51,
14/03/2024 00:00,57,
15/03/2024 00:00,53,
16/03/2024 00:00,59,
17/03/2024 00:00,56,
18/03/2024 00:00,58,
19/03/2024 00:00,56,
20/03/2024 00:00,52,
21/03/2024 00:00,54,
22/03/2024 00:00,58,
23/03/2024 00:00,57,
24/03/2024 00:00,59,
25/03/2024 00:00,57,
26/03/2024 00:00,54,
27/03/2024 00:00,54,
28/03/2024 00:00,57,
29/03/2024 00:00,51,
30/03/2024 00:00,61,
31/03/2024 00:00,58,
01/04/2024 00:00,60,
02/04/2024 00:00,53,
03/04/2024 00:00,60,
04/04/2024 00:00,62,
05/04/2024 00:00,54,
06/04/2024 00:00,59,
07/04/2024 00:00,57,
08/04/2024 00:00,53,
09/04/2024 00:00,58,
10/04/2024 00:00,59,
11/04/2024 00:00,56,
12/04/2024 00:00,60,
13/04/2024 00:00,53,
14/04/2024 00:00,54,
15/04/2024 00:00,58,
16/04/2024 00:00,57,
17/04/2024 00:00,56,
18/04/2024 00:00,60,
19/04/2024 00:00,59,
20/04/2024 00:00,60,
21/04/2024 00:00,57,
22/04/2024 00:00,59,
23/04/2024 00:00,57,
24/04/2024 00:00,63,
25/04/2024 00:00,56,
26/04/2024 00:00,63,
27/04/2024 00:00,58,
28/04/2024 00:00,55,
29/04/2024 00:00,61,
30/04/2024 00:00,58,
01/05/2024 00:00,60,
02/05/2024 00:00,61,
03/05/2024 00:00,59,
04/05/2024 00:00,57,
05/05/2024 00:00,61,
06/05/2024 00:00,58,
07/05/2024 00:00,60,
08/05/2024 00:00,53,
09/05/2024 00:00,60,
10/05/2024 00:00,57,
11/05/2024 00:00,63,
12/05/2024 00:00,60,
13/05/2024 00:00,59,
14/05/2024 00:00,60,
15/05/2024 00:00,56,
16/05/2024 00:00,63,
17/05/2024 00:00,64,
18/05/2024 00:00,60,
19/05/2024 00:00,63,
20/05/2024 00:00,58,
21/05/2024 00:00,57,
22/05/2024 00:00,59,
23/05/2024 00:00,60,
24/05/2024 00:00,58,
25/05/2024 00:00,61,
26/05/2024 00:00,60,
27/05/2024 00:00,57,
28/05/2024 00:00,61,
29/05/2024 00:00,61,
30/05/2024 00:00,60,
31/05/2024 00:00,62,
01/06/2024 00:00,56,
02/06/2024 00:00,61,
03/06/2024 00:00,57,
04/06/2024 00:00,57,
05/06/2024 00:00,58,
06/06/2024 00:00,57,
07/06/2024 00:00,58,
08/06/2024 00:00,59,
09/06/2024 00:00,62,
10/06/2024 00:00,59,
11/06/2024 00:00,56,
12/06/2024 00:00,63,
13/06/2024 00:00,58,
14/06/2024 00:00,60,
15/06/2024 00:00,61,
16/06/2024 00:00,60,
17/06/2024 00:00,62,
18/06/2024 00:00,61,
19/06/2024 00:00,58,
20/06/2024 00:00,65,
21/06/2024 00:00,60,
22/06/2024 00:00,59,
23/06/2024 00:00,62,
24/06/2024 00:00,60,
25/06/2024 00:00,61,
26/06/2024 00:00,66,
27/06/2024 00:00,59,
28/06/2024 00:00,59,
29/06/2024 00:00,60,
30/06/2024 00:00,62,
01/07/2024 00:00,56,
02/07/2024 00:00,55,
03/07/2024 00:00,58,
04/07/2024 00:00,56,
05/07/2024 00:00,59,
06/07/2024 00:00,61,
07/07/2024 00:00,57,
08/07/2024 00:00,56,
09/07/2024 00:00,60,
10/07/2024 00:00,62,
11/07/2024 00:00,55,
12/07/2024 00:00,62,
13/07/2024 00:00,62,
14/07/2024 00:00,62,
15/07/2024 00:00,63,
16/07/2024 00:00,65,
17/07/2024 00:00,59,
18/07/2024 00:00,60,
19/07/2024 00:00,58,
20/07/2024 00:00,59,
21/07/2024 00:00,63,
22/07/2024 00:00,56,
23/07/2024 00:00,57,
24/07/2024 00:00,63,
25/07/2024 00:00,62,
26/07/2024 00:00,58,
27/07/2024 00:00,61,
28/07/2024 00:00,60,
29/07/2024 00:00,63,
30/07/2024 00:00,59,
31/07/2024 00:00,62,
01/08/2024 00:00,66,
02/08/2024 00:00,60,
03/08/2024 00:00,59,
04/08/2024 00:00,61,
05/08/2024 00:00,58,
06/08/2024 00:00,65,
07/08/2024 00:00,59,
08/08/2024 00:00,58,
09/08/2024 00:00,57,
10/08/2024 00:00,61,
11/08/2024 00:00,61,
12/08/2024 00:00,57,
13/08/2024 00:00,60,
14/08/2024 00:00,55,
15/08/2024 00:00,59,
16/08/2024 00:00,59,
17/08/2024 00:00,62,
18/08/2024 00:00,56,
19/08/2024 00:00,55,
20/08/2024 00:00,56,
21/08/2024 00:00,55,
22/08/2024 00:00,61,
23/08/2024 00:00,62,
24/08/2024 00:00,59,
25/08/2024 00:00,61,
26/08/2024 00:00,58,
27/08/2024 00:00,57,
28/08/2024 00:00,57,
29/08/2024 00:00,57,
30/08/2024 00:00,54,
31/08/2024 00:00,58,
01/09/2024 00:00,57,
02/09/2024 00:00,59,
03/09/2024 00:00,57,
04/09/2024 00:00,57,
05/09/2024 00:00,55,
06/09/2024 00:00,57,
07/09/2024 00:00,59,
08/09/2024 00:00,54,
09/09/2024 00:00,57,
10/09/2024 00:00,57,
11/09/2024 00:00,55,
12/09/2024 00:00,55,
13/09/2024 00:00,57,
14/09/2024 00:00,54,
15/09/2024 00:00,57,
16/09/2024 00:00,54,
17/09/2024 00:00,59,
18/09/2024 00:00,62,
19/09/2024 00:00,54,
20/09/2024 00:00,57,
21/09/2024 00:00,54,
22/09/2024 00:00,59,
23/09/2024 00:00,53,
24/09/2024 00:00,57,
25/09/2024 00:00,54,
26/09/2024 00:00,55,
27/09/2024 00:00,53,
28/09/2024 00:00,58,
29/09/2024 00:00,53,
30/09/2024 00:00,57,
01/10/2024 00:00,54,
02/10/2024 00:00,55,
03/10/2024 00:00,56,
04/10/2024 00:00,53,
05/10/2024 00:00,56,
06/10/2024 00:00,59,
07/10/2024 00:00,53,
08/10/2024 00:00,58,
09/10/2024 00:00,59,
10/10/2024 00:00,53,
11/10/2024 00:00,51,
12/10/2024 00:00,55,
13/10/2024 00:00,53,
14/10/2024 00:00,59,
15/10/2024 00:00,55,
16/10/2024 00:00,52,
17/10/2024 00:00,51,
18/10/2024 00:00,57,
19/10/2024 00:00,53,
20/10/2024 00:00,54,
21/10/2024 00:00,57,
22/10/2024 00:00,53,
23/10/2024 00:00,54,
24/10/2024 00:00,54,
25/10/2024 00:00,56,
26/10/2024 00:00,55,
27/10/2024 00:00,53,
28/10/2024 00:00,54,
29/10/2024 00:00,53,
30/10/2024 00:00,50,
31/10/2024 00:00,54,
01/11/2024 00:00,58,
02/11/2024 00:00,51,
03/11/2024 00:00,52,
04/11/2024 00:00,51,
05/11/2024 00:00,55,
06/11/2024 00:00,54,
07/11/2024 00:00,53,
08/11/2024 00:00,51,
09/11/2024 00:00,53,
10/11/2024 00:00,49,
11/11/2024 00:00,54,
12/11/2024 00:00,55,
13/11/2024 00:00,50,
14/11/2024 00:00,49,
15/11/2024 00:00,57,
16/11/2024 00:00,51,
17/11/2024 00:00,56,
18/11/2024 00:00,53,
19/11/2024 00:00,53,
20/11/2024 00:00,54,
21/11/2024 00:00,51,
22/11/2024 00:00,53,
23/11/2024 00:00,52,
24/11/2024 00:00,50,
25/11/2024 00:00,54,
26/11/2024 00:00,52,
27/11/2024 00:00,52,
28/11/2024 00:00,50,
29/11/2024 00:00,57,
30/11/2024 00:00,55,
01/12/2024 00:00,55,
02/12/2024 00:00,52,
03/12/2024 00:00,48,
04/12/2024 00:00,58,
05/12/2024 00:00,53,
06/12/2024 00:00,51,
07/12/2024 00:00,54,
08/12/2024 00:00,56,
09/12/2024 00:00,53,
10/12/2024 00:00,56,
11/12/2024 00:00,55,
12/12/2024 00:00,50,
13/12/2024 00:00,51,
14/12/2024 00:00,55,
15/12/2024 00:00,46,
16/12/2024 00:00,52,
17/12/2024 00:00,49,
18/12/2024 00:00,52,
19/12/2024 00:00,52,
20/12/2024 00:00,52,
21/12/2024 00:00,51,
22/12/2024 00:00,50,
23/12/2024 00:00,58,
24/12/2024 00:00,57,
25/12/2024 00:00,50,
26/12/2024 00:00,57,
27/12/2024 00:00,52,
28/12/2024 00:00,53,
29/12/2024 00:00,53,
30/12/2024 00:00,51,
31/12/2024 00:00,55,
01/01/2025 00:00,53,
02/01/2025 00:00,52,
03/01/2025 00:00,50,
04/01/2025 00:00,51,
05/01/2025 00:00,49,
06/01/2025 00:00,53,
07/01/2025 00:00,50,
08/01/2025 00:00,52,
09/01/2025 00:00,57,
10/01/2025 00:00,56,
11/01/2025 00:00,53,
12/01/2025 00:00,53,
13/01/2025 00:00,58,
14/01/2025 00:00,55,
15/01/2025 00:00,53,
16/01/2025 00:00,50,
17/01/2025 00:00,54,
18/01/2025 00:00,56,
19/01/2025 00:00,52,
20/01/2025 00:00,54,
21/01/2025 00:00,53,
22/01/2025 00:00,53,
23/01/2025 00:00,47,
24/01/2025 00:00,53,
25/01/2025 00:00,56,
26/01/2025 00:00,52,
27/01/2025 00:00,54,
28/01/2025 00:00,52,
29/01/2025 00:00,55,
30/01/2025 00:00,53,
31/01/2025 00:00,52,
01/02/2025 00:00,57,
02/02/2025 00:00,56,
03/02/2025 00:00,53,
04/02/2025 00:00,55,
05/02/2025 00:00,56,
06/02/2025 00:00,56,
07/02/2025 00:00,50,
08/02/2025 00:00,57,
09/02/2025 00:00,53,
10/02/2025 00:00,54,
11/02/2025 00:00,61,
12/02/2025 00:00,55,
13/02/2025 00:00,54,
14/02/2025 00:00,49,
15/02/2025 00:00,58,
16/02/2025 00:00,52,
17/02/2025 00:00,52,
18/02/2025 00:00,54,
19/02/2025 00:00,59,
20/02/2025 00:00,57,
21/02/2025 00:00,55,
22/02/2025 00:00,56,
23/02/2025 00:00,54,
24/02/2025 00:00,56,
25/02/2025 00:00,56,
26/02/2025 00:00,58,
27/02/2025 00:00,58,
28/02/2025 00:00,57,
01/03/2025 00:00,55,
02/03/2025 00:00,57,
03/03/2025 00:00,55,
04/03/2025 00:00,53,
05/03/2025 00:00,55,
06/03/2025 00:00,56,
07/03/2025 00:00,58,
08/03/2025 00:00,55,
09/03/2025 00:00,53,
10/03/2025 00:00,56,
11/03/2025 00:00,56,
12/03/2025 00:00,57,
13/03/2025 00:00,58,
14/03/2025 00:00,59,
15/03/2025 00:00,55,
16/03/2025 00:00,55,
17/03/2025 00:00,54,
18/03/2025 00:00,58,
19/03/2025 00:00,60,
20/03/2025 00:00,56,
21/03/2025 00:00,56,
22/03/2025 00:00,60,
23/03/2025 00:00,58,
24/03/2025 00:00,58,
25/03/2025 00:00,54,
26/03/2025 00:00,58,
27/03/2025 00:00,54,
28/03/2025 00:00,54,
29/03/2025 00:00,56,
30/03/2025 00:00,55,
31/03/2025 00:00,56,
01/04/2025 00:00,53,
02/04/2025 00:00,59,
03/04/2025 00:00,60,
04/04/2025 00:00,52,
05/04/2025 00:00,60,
06/04/2025 00:00,55,
07/04/2025 00:00,59,
08/04/2025 00:00,57,
09/04/2025 00:00,57,
10/04/2025 00:00,57,
11/04/2025 00:00,60,
12/04/2025 00:00,54,
13/04/2025 00:00,59,
14/04/2025 00:00,60,
15/04/2025 00:00,59,
16/04/2025 00:00,63,
17/04/2025 00:00,56,
18/04/2025 00:00,60,
19/04/2025 00:00,57,
20/04/2025 00:00,61,
21/04/2025 00:00,57,
22/04/2025 00:00,57,
23/04/2025 00:00,61,
24/04/2025 00:00,56,
25/04/2025 00:00,54,
26/04/2025 00:00,56,
27/04/2025 00:00,59,
28/04/2025 00:00,61,
29/04/2025 00:00,58,
30/04/2025 00:00,61,
01/05/2025 00:00,54,
02/05/2025 00:00,57,
03/05/2025 00:00,57,
04/05/2025 00:00,57,
05/05/2025 00:00,58,
06/05/2025 00:00,59,
07/05/2025 00:00,57,
08/05/2025 00:00,58,
09/05/2025 00:00,58,
10/05/2025 00:00,55,
11/05/2025 00:00,57,
12/05/2025 00:00,57,
13/05/2025 00:00,57,
14/05/2025 00:00,58,
15/05/2025 00:00,58,
16/05/2025 00:00,56,
17/05/2025 00:00,61,
18/05/2025 00:00,55,
19/05/2025 00:00,56,
20/05/2025 00:00,64,
21/05/2025 00:00,55,
22/05/2025 00:00,54,
23/05/2025 00:00,59,
24/05/2025 00:00,52,
25/05/2025 00:00,57,
26/05/2025 00:00,63,
27/05/2025 00:00,53,
28/05/2025 00:00,52,
29/05/2025 00:00,54,
30/05/2025 00:00,59,
31/05/2025 00:00,60,
01/06/2025 00:00,56,
02/06/2025 00:00,59,
03/06/2025 00:00,61,
04/06/2025 00:00,62,
05/06/2025 00:00,56,
06/06/2025 00:00,51,
07/06/2025 00:00,55,
08/06/2025 00:00,56,
09/06/2025 00:00,56,
10/06/2025 00:00,56,
11/06/2025 00:00,60,
12/06/2025 00:00,60,
13/06/2025 00:00,56,
14/06/2025 00:00,59,
15/06/2025 00:00,58,
16/06/2025 00:00,57,
17/06/2025 00:00,59,
